Formula for K is C * b ^ games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Optimum found at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,0.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,37,0.5247972,0.524775,0.5247551,0.5247375,0.5247223,0.5247095,0.5246993,0.5246916,0.5246864,0.524684,0.524684126,0.524687015,0.524692659,0.524701097,0.524712363,0.524726491,0.524743512,0.524763457,0.524786352,0.524812222,0.524841089,0.524872973,0.524907893,0.524945863,0.524986897,0.525031004,0.525078195,0.525128473,0.525181845,0.52523831,0.525297869,0.525360518,0.525426254,0.52549507,0.525566958,0.525641907,0.525719906,0.525800942,0.525885001,0.525972067,0.526062124,0.526155152,0.526251135,0.526350052,0.526451884,0.52655661,0.52666421,0.526774664,0.526887949,0.527004046,0.527122935,0.527244595,0.527369007,0.527496152
,,,,,38,0.5247345,0.5247161,0.5247,0.5246863,0.5246751,0.5246664,0.5246602,0.5246566,0.5246557,0.5246574,0.524661885,0.524669106,0.524679127,0.524691984,0.524707711,0.52472634,0.524747899,0.524772416,0.524799916,0.524830421,0.524863951,0.524900524,0.524940156,0.524982859,0.525028645,0.525077521,0.525129494,0.525184567,0.525242743,0.525304021,0.525368397,0.525435869,0.525506429,0.525580069,0.525656779,0.525736548,0.525819362,0.525905208,0.52599407,0.526085931,0.526180773,0.526278578,0.526379326,0.526482998,0.526589574,0.526699033,0.526811354,0.526926516,0.5270445,0.527165284,0.52728885,0.527415176,0.527544246,0.527676041
,,,,,39,0.5246833,0.5246687,0.5246564,0.5246466,0.5246393,0.5246346,0.5246324,0.5246329,0.5246361,0.5246421,0.524650742,0.52466224,0.524676582,0.524693801,0.52471393,0.524736996,0.524763029,0.524792051,0.524824087,0.524859157,0.524897277,0.524938465,0.524982732,0.52503009,0.525080547,0.52513411,0.525190781,0.525250564,0.525313457,0.525379459,0.525448564,0.525520766,0.525596058,0.525674429,0.525755868,0.525840362,0.525927896,0.526018456,0.526112024,0.526208584,0.526308115,0.5264106,0.526516019,0.526624351,0.526735575,0.526849672,0.52696662,0.527086399,0.527208989,0.527334369,0.527462521,0.527593426,0.527727066,0.527863424
,,,,,40,0.5246429,0.5246319,0.5246235,0.5246175,0.5246141,0.5246133,0.5246152,0.5246197,0.524627,0.524637,0.524649912,0.524665638,0.524684249,0.524705776,0.524730249,0.524757696,0.524788142,0.524821608,0.524858116,0.524897684,0.524940327,0.524986058,0.525034889,0.525086828,0.525141881,0.525200052,0.525261344,0.525325755,0.525393284,0.525463925,0.525537674,0.525614522,0.525694459,0.525777473,0.525863552,0.525952682,0.526044848,0.526140032,0.526238217,0.526339384,0.526443515,0.52655059,0.526660589,0.526773491,0.526889275,0.527007921,0.527129409,0.527253717,0.527380827,0.527510719,0.527643374,0.527778774,0.527916903,0.528057744
,,,,,41,0.5246124,0.5246052,0.5246004,0.5245983,0.5245987,0.5246018,0.5246076,0.5246162,0.5246275,0.5246417,0.524658695,0.524678602,0.524701433,0.524727218,0.524755984,0.524787757,0.524822559,0.524860411,0.524901331,0.524945334,0.524992435,0.525042645,0.525095971,0.525152421,0.525211998,0.525274705,0.525340541,0.525409505,0.525481592,0.525556796,0.525635108,0.52571652,0.52580102,0.525888595,0.525979232,0.526072914,0.526169625,0.526269349,0.526372065,0.526477756,0.526586402,0.526697982,0.526812476,0.526929864,0.527050124,0.527173237,0.527299181,0.527427938,0.527559487,0.52769381,0.527830889,0.527970708,0.528113249,0.528258499
,,,,,42,0.5245912,0.5245877,0.5245867,0.5245883,0.5245926,0.5245995,0.5246093,0.5246218,0.5246372,0.5246554,0.524676463,0.524700508,0.524727514,0.52475751,0.524790519,0.524826567,0.524865672,0.524907854,0.524953128,0.525001509,0.525053007,0.525107631,0.525165389,0.525226283,0.525290317,0.52535749,0.525427801,0.525501245,0.525577816,0.525657507,0.525740307,0.525826207,0.525915192,0.52600725,0.526102364,0.526200519,0.526301697,0.526405879,0.526513048,0.526623182,0.526736261,0.526852267,0.526971177,0.527092971,0.527217628,0.527345129,0.527475453,0.527608581,0.527744493,0.527883173,0.528024602,0.528168766,0.528315648,0.528465235
,,,,,43,0.5245788,0.5245789,0.5245816,0.5245869,0.524595,0.5246058,0.5246195,0.5246359,0.5246553,0.5246775,0.524702652,0.524730794,0.524761933,0.524796095,0.524833301,0.524873575,0.524916933,0.524963393,0.525012967,0.525065669,0.525121506,0.525180485,0.525242612,0.525307888,0.525376314,0.525447887,0.525522604,0.525600459,0.525681445,0.525765551,0.525852768,0.525943081,0.526036479,0.526132944,0.526232462,0.526335014,0.526440582,0.526549148,0.526660691,0.526775192,0.52689263,0.527012984,0.527136235,0.52726236,0.52739134,0.527523155,0.527657785,0.527795211,0.527935416,0.528078381,0.528224091,0.52837253,0.528523686,0.528677544
,,,,,44,0.5245746,0.5245783,0.5245846,0.5245937,0.5246056,0.5246202,0.5246377,0.5246581,0.5246814,0.5247076,0.524736754,0.524768955,0.524804187,0.524842471,0.524883831,0.524928284,0.524975847,0.525026534,0.525080357,0.525137326,0.525197446,0.525260724,0.525327161,0.525396758,0.525469513,0.525545424,0.525624483,0.525706683,0.525792016,0.52588047,0.525972034,0.526066692,0.52616443,0.526265233,0.526369082,0.526475959,0.526585845,0.526698722,0.526814568,0.526933363,0.527055086,0.527179718,0.527307237,0.527437622,0.527570854,0.527706913,0.527845779,0.527987436,0.528131864,0.528279048,0.528428972,0.528581623,0.528736987,0.528895054
,,,,,45,0.5245781,0.5245854,0.5245954,0.5246082,0.5246238,0.5246422,0.5246635,0.5246878,0.524715,0.5247452,0.52477831,0.524814534,0.524853819,0.524896187,0.524941656,0.524990245,0.525041966,0.525096833,0.525154854,0.525216038,0.525280388,0.525347909,0.5254186,0.52549246,0.525569486,0.525649672,0.525733011,0.525819494,0.525909109,0.526001846,0.52609769,0.526196626,0.526298638,0.526403709,0.526511821,0.526622954,0.52673709,0.526854208,0.526974287,0.527097308,0.527223248,0.527352088,0.527483807,0.527618385,0.527755801,0.527896037,0.528039074,0.528184895,0.528333482,0.528484822,0.528638898,0.528795698,0.528955211,0.529117426
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.9932667,0.9933667,0.9934667,0.9935667,0.9936667,0.9937667,0.9938667,0.9939667,0.9940667,0.9941667,0.9942667,0.9943667,0.9944667,0.9945667,0.9946667,0.9947667,0.9948667,0.9949667,0.9950667,0.9951667,0.9952667,0.9953667,0.9954667,0.9955667,0.9956667,0.9957667,0.9958667,0.9959667,0.9960667,0.9961667,0.9962667,0.9963667,0.9964667,0.9965667,0.9966667,0.9967667,0.9968667,0.9969667,0.9970667,0.9971667,0.9972667,0.9973667,0.9974667,0.9975667,0.9976667,0.9977667,0.9978667,0.9979667,0.9980667,0.9981667,,,
,,,,,,34,0.5362307,0.5359669,0.5357056,0.5354468,0.5351904,0.5349363,0.5346845,0.5344348,0.5341871,0.5339412,0.5336972,0.5334547,0.5332136,0.5329739,0.5327352,0.5324975,0.5322606,0.5320243,0.5317884,0.5315529,0.5313174,0.531082,0.5308466,0.5306109,0.5303749,0.5301386,0.529902,0.5296651,0.5294278,0.5291904,0.5289529,0.5287155,0.5284785,0.5282421,0.5280068,0.5277729,0.527541,0.5273117,0.5270856,0.5268636,0.5266465,0.5264352,0.5262308,0.5260345,0.5258476,0.5256712,0.5255068,0.5253559,0.5252199,0.5251004,,,
,,,,,,35,0.5358408,0.5355824,0.5353265,0.535073,0.534822,0.5345733,0.5343267,0.5340823,0.5338398,0.5335992,0.5333602,0.5331228,0.5328868,0.532652,0.5324182,0.5321853,0.5319531,0.5317215,0.5314903,0.5312593,0.5310284,0.5307975,0.5305664,0.5303351,0.5301036,0.5298717,0.5296395,0.529407,0.5291742,0.5289413,0.5287084,0.5284757,0.5282435,0.5280121,0.5277819,0.5275534,0.527327,0.5271035,0.5268835,0.5266679,0.5264575,0.5262533,0.5260565,0.5258682,0.5256897,0.5255224,0.5253675,0.5252267,0.5251014,0.5249931,,,
,,,,,,36,0.5354735,0.5352203,0.5349697,0.5347215,0.5344757,0.5342321,0.5339907,0.5337514,0.533514,0.5332784,0.5330444,0.5328119,0.5325807,0.5323507,0.5321216,0.5318934,0.5316658,0.5314386,0.5312118,0.5309852,0.5307586,0.530532,0.5303052,0.5300782,0.5298508,0.5296232,0.5293952,0.5291669,0.5289385,0.5287099,0.5284815,0.5282533,0.5280258,0.5277992,0.527574,0.5273506,0.5271296,0.5269117,0.5266976,0.5264882,0.5262844,0.5260873,0.5258979,0.5257175,0.5255473,0.5253888,0.5252434,0.5251126,0.5249978,0.5249006,,,
,,,,,,37,0.5351273,0.5348793,0.5346338,0.5343907,0.5341499,0.5339114,0.5336751,0.5334407,0.5332083,0.5329775,0.5327483,0.5325205,0.532294,0.5320685,0.531844,0.5316202,0.5313969,0.5311741,0.5309516,0.5307291,0.5305067,0.5302842,0.5300615,0.5298385,0.5296152,0.5293916,0.5291677,0.5289435,0.5287192,0.5284948,0.5282707,0.5280469,0.5278239,0.5276019,0.5273815,0.5271631,0.5269474,0.526735,0.5265267,0.5263234,0.5261261,0.5259358,0.5257537,0.525581,0.5254191,0.5252694,0.5251333,0.5250123,0.5249079,0.5248217,,,
,,,,,,38,0.5348009,0.5345579,0.5343174,0.5340793,0.5338435,0.5336099,0.5333784,0.5331489,0.5329211,0.532695,0.5324705,0.5322472,0.5320252,0.5318041,0.5315839,0.5313644,0.5311453,0.5309266,0.5307082,0.5304898,0.5302713,0.5300527,0.5298339,0.5296148,0.5293954,0.5291757,0.5289557,0.5287354,0.5285151,0.5282948,0.5280747,0.5278552,0.5276365,0.5274191,0.5272033,0.5269898,0.5267792,0.5265722,0.5263695,0.5261722,0.5259813,0.5257977,0.5256228,0.5254578,0.525304,0.5251629,0.525036,0.5249247,0.5248306,0.5247552,,,
,,,,,,39,0.5344931,0.5342549,0.5340193,0.533786,0.533555,0.5333262,0.5330994,0.5328745,0.5326513,0.5324298,0.5322096,0.5319908,0.531773,0.5315562,0.5313401,0.5311247,0.5309097,0.5306949,0.5304803,0.5302658,0.5300512,0.5298363,0.5296213,0.5294059,0.5291902,0.5289742,0.5287579,0.5285415,0.528325,0.5281086,0.5278925,0.527677,0.5274626,0.5272495,0.5270383,0.5268295,0.5266239,0.5264221,0.526225,0.5260336,0.5258488,0.5256719,0.5255041,0.5253466,0.5252009,0.5250683,0.5249505,0.5248489,0.524765,0.5247003,,,
,,,,,,40,0.5342026,0.5339692,0.5337383,0.5335097,0.5332834,0.5330591,0.5328369,0.5326165,0.5323977,0.5321805,0.5319647,0.53175,0.5315364,0.5313236,0.5311115,0.5309,0.5306888,0.5304779,0.530267,0.5300561,0.5298451,0.5296339,0.5294224,0.5292106,0.5289985,0.5287861,0.5285734,0.5283606,0.5281478,0.5279351,0.5277229,0.5275114,0.527301,0.5270921,0.5268853,0.5266812,0.5264804,0.5262837,0.5260921,0.5259065,0.5257279,0.5255575,0.5253967,0.5252467,0.5251089,0.5249849,0.5248761,0.524784,0.5247102,0.5246562,,,
,,,,,,41,0.5339284,0.5336997,0.5334733,0.5332493,0.5330274,0.5328077,0.5325898,0.5323737,0.5321592,0.5319462,0.5317344,0.5315238,0.5313141,0.5311053,0.530897,0.5306892,0.5304817,0.5302744,0.5300671,0.5298598,0.5296522,0.5294445,0.5292364,0.529028,0.5288193,0.5286103,0.5284011,0.5281918,0.5279825,0.5277735,0.527565,0.5273573,0.5271508,0.5269461,0.5267436,0.5265439,0.5263479,0.5261563,0.52597,0.5257901,0.5256176,0.5254537,0.5252998,0.5251572,0.5250273,0.5249117,0.5248118,0.5247293,0.5246655,0.5246221,,,
,,,,,,42,0.5336695,0.5334453,0.5332234,0.5330038,0.5327863,0.5325708,0.5323571,0.5321452,0.5319348,0.5317258,0.531518,0.5313112,0.5311054,0.5309002,0.5306956,0.5304914,0.5302874,0.5300835,0.5298797,0.5296757,0.5294715,0.5292671,0.5290623,0.5288572,0.5286518,0.5284461,0.5282402,0.5280342,0.5278283,0.5276228,0.5274178,0.5272139,0.5270112,0.5268105,0.5266122,0.526417,0.5262256,0.5260389,0.5258579,0.5256836,0.5255171,0.5253596,0.5252126,0.5250773,0.5249553,0.5248481,0.5247571,0.524684,0.5246303,0.5245973,,,
,,,,,,43,0.533425,0.5332051,0.5329875,0.5327721,0.5325589,0.5323475,0.5321379,0.53193,0.5317235,0.5315184,0.5313144,0.5311113,0.5309091,0.5307075,0.5305064,0.5303056,0.530105,0.5299044,0.5297038,0.5295031,0.5293021,0.5291008,0.5288992,0.5286972,0.5284949,0.5282924,0.5280897,0.5278869,0.5276844,0.5274822,0.5272807,0.5270803,0.5268815,0.5266846,0.5264904,0.5262995,0.5261127,0.5259309,0.5257551,0.5255863,0.5254257,0.5252747,0.5251345,0.5250065,0.5248923,0.5247934,0.5247113,0.5246476,0.5246038,0.5245813,,,
,,,,,,44,0.5331939,0.5329782,0.5327648,0.5325536,0.5323443,0.532137,0.5319313,0.5317273,0.5315246,0.5313231,0.5311227,0.5309232,0.5307245,0.5305263,0.5303285,0.530131,0.5299337,0.5297363,0.5295388,0.5293411,0.5291432,0.5289449,0.5287463,0.5285474,0.5283481,0.5281486,0.5279489,0.5277493,0.5275499,0.527351,0.5271529,0.526956,0.5267608,0.5265677,0.5263775,0.5261908,0.5260086,0.5258316,0.5256609,0.5254976,0.5253429,0.5251982,0.5250648,0.5249441,0.5248377,0.5247471,0.5246739,0.5246195,0.5245856,0.5245735,,,
,,,,,,45,0.5329755,0.5327639,0.5325545,0.5323473,0.5321419,0.5319384,0.5317365,0.5315362,0.5313371,0.5311392,0.5309423,0.5307462,0.5305508,0.5303559,0.5301613,0.5299669,0.5297726,0.5295783,0.5293838,0.5291891,0.5289941,0.5287987,0.528603,0.5284069,0.5282106,0.528014,0.5278173,0.5276207,0.5274243,0.5272286,0.5270337,0.5268402,0.5266485,0.5264592,0.5262729,0.5260904,0.5259126,0.5257403,0.5255747,0.5254169,0.5252681,0.5251297,0.525003,0.5248896,0.524791,0.5247087,0.5246443,0.5245993,0.5245752,0.5245734,,,
,,,,,,46,0.532769,0.5325613,0.5323559,0.5321524,0.5319508,0.531751,0.5315528,0.531356,0.5311604,0.5309659,0.5307723,0.5305795,0.5303873,0.5301955,0.530004,0.5298126,0.5296213,0.5294298,0.5292382,0.5290463,0.5288541,0.5286615,0.5284686,0.5282753,0.5280817,0.5278879,0.527694,0.5275003,0.527307,0.5271143,0.5269226,0.5267324,0.5265441,0.5263585,0.526176,0.5259977,0.5258242,0.5256567,0.5254961,0.5253437,0.5252008,0.5250686,0.5249487,0.5248426,0.5247517,0.5246777,0.5246221,0.5245864,0.5245721,0.5245807,,,
,,,,,,47,0.5325736,0.5323698,0.5321681,0.5319683,0.5317704,0.5315741,0.5313794,0.531186,0.5309937,0.5308025,0.5306122,0.5304225,0.5302333,0.5300445,0.5298559,0.5296674,0.5294789,0.5292902,0.5291013,0.5289121,0.5287226,0.5285327,0.5283424,0.5281517,0.5279608,0.5277698,0.5275787,0.5273877,0.5271973,0.5270075,0.5268189,0.526632,0.5264471,0.526265,0.5260864,0.5259121,0.525743,0.5255801,0.5254245,0.5252776,0.5251404,0.5250146,0.5249015,0.5248025,0.5247194,0.5246537,0.5246068,0.5245805,0.524576,0.5245948,,,
,,,,,,48,0.5323888,0.5321886,0.5319905,0.5317944,0.5315999,0.5314071,0.5312157,0.5310256,0.5308365,0.5306485,0.5304611,0.5302744,0.5300882,0.5299023,0.5297165,0.5295307,0.5293449,0.5291589,0.5289726,0.528786,0.5285991,0.5284117,0.5282239,0.5280359,0.5278475,0.527659,0.5274706,0.5272824,0.5270947,0.5269079,0.5267223,0.5265385,0.5263569,0.5261784,0.5260035,0.5258332,0.5256684,0.5255102,0.5253596,0.525218,0.5250867,0.5249672,0.5248608,0.5247691,0.5246938,0.5246363,0.5245982,0.5245811,0.5245865,0.5246156,,,
,,,,,,49,0.5322138,0.5320172,0.5318226,0.5316299,0.5314388,0.5312493,0.5310611,0.5308741,0.5306882,0.5305031,0.5303187,0.5301349,0.5299514,0.5297682,0.5295851,0.529402,0.5292188,0.5290353,0.5288516,0.5286674,0.5284829,0.528298,0.5281127,0.5279271,0.5277412,0.5275553,0.5273694,0.5271838,0.5269988,0.5268148,0.5266322,0.5264514,0.5262732,0.5260981,0.5259269,0.5257606,0.5256001,0.5254465,0.5253009,0.5251647,0.5250393,0.524926,0.5248264,0.524742,0.5246744,0.5246252,0.5245959,0.5245881,0.5246032,0.5246425,,,
,,,,,,50,0.5320482,0.531855,0.5316638,0.5314743,0.5312865,0.5311001,0.5309151,0.5307311,0.5305481,0.5303659,0.5301843,0.5300033,0.5298225,0.5296419,0.5294614,0.5292808,0.5291,0.528919,0.5287376,0.5285559,0.5283737,0.5281912,0.5280082,0.527825,0.5276415,0.527458,0.5272746,0.5270916,0.5269092,0.526728,0.5265482,0.5263705,0.5261955,0.5260238,0.5258563,0.525694,0.5255377,0.5253887,0.5252482,0.5251174,0.5249977,0.5248907,0.5247979,0.5247208,0.524661,0.52462,0.5245996,0.5246011,0.5246259,0.5246754,,,
,,,,,,51,0.5318913,0.5317014,0.5315135,0.5313272,0.5311425,0.5309591,0.530777,0.530596,0.5304158,0.5302364,0.5300575,0.5298791,0.5297009,0.5295228,0.5293447,0.5291666,0.5289882,0.5288095,0.5286304,0.5284509,0.5282711,0.5280908,0.5279101,0.5277291,0.527548,0.5273668,0.5271858,0.5270053,0.5268255,0.5266469,0.52647,0.5262953,0.5261234,0.5259551,0.5257913,0.5256329,0.5254809,0.5253365,0.525201,0.5250756,0.5249618,0.5248611,0.524775,0.5247052,0.5246532,0.5246206,0.5246089,0.5246197,0.5246543,0.5247139,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
